date,home_team,home_team_score,away_team,away_team_score,game_type,season
2016-01-06,Chicago Blackhawks,3,Pittsburgh Penguins,1,R,20152016
2016-01-06,Vancouver Canucks,3,Carolina Hurricanes,2,R,20152016
2016-01-06,Anaheim Ducks,0,Toronto Maple Leafs,4,R,20152016
2016-01-06,Colorado Avalanche,4,St. Louis Blues,3,R,20152016
2016-01-07,New York Islanders,1,Washington Capitals,4,R,20152016
2016-01-07,Ottawa Senators,2,Florida Panthers,3,R,20152016
2016-01-07,Minnesota Wild,3,Philadelphia Flyers,4,R,20152016
2016-01-07,Dallas Stars,2,Winnipeg Jets,1,R,20152016
2016-01-07,Calgary Flames,1,Arizona Coyotes,2,R,20152016
2016-01-07,Los Angeles Kings,2,Toronto Maple Leafs,1,R,20152016
2016-01-07,San Jose Sharks,1,Detroit Red Wings,2,R,20152016
2016-01-08,New Jersey Devils,1,Boston Bruins,4,R,20152016
2016-01-08,Carolina Hurricanes,4,Columbus Blue Jackets,1,R,20152016
2016-01-08,Chicago Blackhawks,3,Buffalo Sabres,1,R,20152016
2016-01-08,Colorado Avalanche,5,Nashville Predators,3,R,20152016
2016-01-08,Edmonton Oilers,2,Tampa Bay Lightning,3,R,20152016
2016-01-08,Anaheim Ducks,4,St. Louis Blues,3,R,20152016
2016-01-09,New York Rangers,3,Washington Capitals,4,R,20152016
2016-01-09,Philadelphia Flyers,4,New York Islanders,0,R,20152016
2016-01-09,San Jose Sharks,7,Toronto Maple Leafs,0,R,20152016
2016-01-09,Montréal Canadiens,1,Pittsburgh Penguins,3,R,20152016
2016-01-09,Ottawa Senators,2,Boston Bruins,1,R,20152016
2016-01-09,Columbus Blue Jackets,3,Carolina Hurricanes,4,R,20152016
2016-01-09,Dallas Stars,1,Minnesota Wild,2,R,20152016
2016-01-09,Arizona Coyotes,4,Nashville Predators,0,R,20152016
2016-01-09,Vancouver Canucks,2,Tampa Bay Lightning,3,R,20152016
2016-01-09,Los Angeles Kings,1,St. Louis Blues,2,R,20152016
2016-01-10,Winnipeg Jets,2,Buffalo Sabres,4,R,20152016
2016-01-10,Chicago Blackhawks,6,Colorado Avalanche,3,R,20152016
2016-01-10,Washington Capitals,7,Ottawa Senators,1,R,20152016
2016-01-10,Anaheim Ducks,1,Detroit Red Wings,2,R,20152016
2016-01-10,Minnesota Wild,1,New Jersey Devils,2,R,20152016
2016-01-10,Edmonton Oilers,1,Florida Panthers,2,R,20152016
2016-01-11,New York Rangers,2,Boston Bruins,1,R,20152016
2016-01-11,Calgary Flames,4,San Jose Sharks,5,R,20152016
2016-01-11,Vancouver Canucks,3,Florida Panthers,2,R,20152016
2016-01-11,Los Angeles Kings,4,Detroit Red Wings,2,R,20152016
2016-01-12,New York Islanders,5,Columbus Blue Jackets,2,R,20152016
2016-01-12,Carolina Hurricanes,3,Pittsburgh Penguins,2,R,20152016
2016-01-12,St. Louis Blues,5,New Jersey Devils,2,R,20152016
2016-01-12,Minnesota Wild,2,Buffalo Sabres,3,R,20152016
2016-01-12,Winnipeg Jets,1,San Jose Sharks,4,R,20152016
2016-01-12,Chicago Blackhawks,3,Nashville Predators,2,R,20152016
2016-01-12,Colorado Avalanche,0,Tampa Bay Lightning,4,R,20152016
2016-01-12,Arizona Coyotes,4,Edmonton Oilers,3,R,20152016
2016-01-13,Toronto Maple Leafs,1,Columbus Blue Jackets,3,R,20152016
2016-01-13,Philadelphia Flyers,3,Boston Bruins,2,R,20152016
2016-01-13,Calgary Flames,6,Florida Panthers,0,R,20152016
2016-01-13,Anaheim Ducks,4,Ottawa Senators,1,R,20152016
2016-01-14,New York Islanders,3,New York Rangers,1,R,20152016
2016-01-14,Washington Capitals,4,Vancouver Canucks,1,R,20152016
2016-01-14,Montréal Canadiens,1,Chicago Blackhawks,2,R,20152016
2016-01-14,St. Louis Blues,1,Carolina Hurricanes,4,R,20152016
2016-01-14,Winnipeg Jets,5,Nashville Predators,4,R,20152016
2016-01-14,Colorado Avalanche,3,New Jersey Devils,0,R,20152016
2016-01-14,Arizona Coyotes,2,Detroit Red Wings,3,R,20152016
2016-01-14,San Jose Sharks,2,Edmonton Oilers,1,R,20152016
2016-01-15,Buffalo Sabres,1,Boston Bruins,4,R,20152016
2016-01-15,Toronto Maple Leafs,1,Chicago Blackhawks,4,R,20152016
2016-01-15,Carolina Hurricanes,2,Vancouver Canucks,3,R,20152016
2016-01-15,Tampa Bay Lightning,5,Pittsburgh Penguins,4,R,20152016
2016-01-15,Minnesota Wild,0,Winnipeg Jets,1,R,20152016
2016-01-15,Anaheim Ducks,4,Dallas Stars,2,R,20152016
2016-01-16,Philadelphia Flyers,2,New York Rangers,3,R,20152016
2016-01-16,Arizona Coyotes,0,New Jersey Devils,2,R,20152016
2016-01-16,Los Angeles Kings,3,Ottawa Senators,5,R,20152016
2016-01-16,St. Louis Blues,4,Montréal Canadiens,3,R,20152016
2016-01-16,Boston Bruins,3,Toronto Maple Leafs,2,R,20152016
2016-01-16,Buffalo Sabres,4,Washington Capitals,1,R,20152016
2016-01-16,Columbus Blue Jackets,2,Colorado Avalanche,1,R,20152016
2016-01-16,Nashville Predators,3,Minnesota Wild,0,R,20152016
2016-01-16,Edmonton Oilers,2,Calgary Flames,1,R,20152016
2016-01-16,San Jose Sharks,4,Dallas Stars,3,R,20152016
2016-01-17,Pittsburgh Penguins,5,Carolina Hurricanes,0,R,20152016
2016-01-17,New York Islanders,1,Vancouver Canucks,2,R,20152016
2016-01-17,Tampa Bay Lightning,3,Florida Panthers,1,R,20152016
2016-01-17,Washington Capitals,5,New York Rangers,2,R,20152016
2016-01-17,Chicago Blackhawks,5,Montréal Canadiens,2,R,20152016
2016-01-17,Detroit Red Wings,1,Philadelphia Flyers,2,R,20152016
2016-01-17,Anaheim Ducks,2,Los Angeles Kings,3,R,20152016
2016-01-18,Florida Panthers,2,Edmonton Oilers,4,R,20152016
2016-01-18,St. Louis Blues,5,Pittsburgh Penguins,2,R,20152016
2016-01-18,Winnipeg Jets,1,Colorado Avalanche,2,R,20152016
2016-01-18,Arizona Coyotes,1,Buffalo Sabres,2,R,20152016
2016-01-18,San Jose Sharks,3,Ottawa Senators,4,R,20152016
2016-01-19,New Jersey Devils,4,Calgary Flames,2,R,20152016
2016-01-19,New York Rangers,3,Vancouver Canucks,2,R,20152016
2016-01-19,Philadelphia Flyers,2,Toronto Maple Leafs,3,R,20152016
2016-01-19,Columbus Blue Jackets,3,Washington Capitals,6,R,20152016
2016-01-19,Montréal Canadiens,1,Boston Bruins,4,R,20152016
2016-01-19,Tampa Bay Lightning,6,Edmonton Oilers,4,R,20152016
2016-01-19,Nashville Predators,1,Chicago Blackhawks,4,R,20152016
2016-01-19,Los Angeles Kings,3,Dallas Stars,2,R,20152016
2016-01-20,Detroit Red Wings,1,St. Louis Blues,2,R,20152016
2016-01-20,Colorado Avalanche,2,Buffalo Sabres,1,R,20152016
2016-01-20,Anaheim Ducks,3,Minnesota Wild,1,R,20152016
2016-01-21,Boston Bruins,2,Vancouver Canucks,4,R,20152016
2016-01-21,New Jersey Devils,6,Ottawa Senators,3,R,20152016
2016-01-21,Pittsburgh Penguins,4,Philadelphia Flyers,3,R,20152016
2016-01-21,Columbus Blue Jackets,2,Calgary Flames,4,R,20152016
2016-01-21,Toronto Maple Leafs,0,Carolina Hurricanes,1,R,20152016
2016-01-21,Tampa Bay Lightning,2,Chicago Blackhawks,1,R,20152016
2016-01-21,Winnipeg Jets,1,Nashville Predators,4,R,20152016
2016-01-21,Dallas Stars,3,Edmonton Oilers,2,R,20152016
2016-01-21,Arizona Coyotes,1,San Jose Sharks,3,R,20152016
2016-01-21,Los Angeles Kings,0,Minnesota Wild,3,R,20152016
2016-01-22,Buffalo Sabres,0,Detroit Red Wings,3,R,20152016
2016-01-22,Carolina Hurricanes,1,New York Rangers,4,R,20152016
2016-01-22,Ottawa Senators,2,New York Islanders,5,R,20152016
2016-01-22,Florida Panthers,4,Chicago Blackhawks,0,R,20152016
2016-01-22,Colorado Avalanche,2,St. Louis Blues,1,R,20152016
2016-01-23,Pittsburgh Penguins,5,Vancouver Canucks,4,R,20152016
2016-01-23,San Jose Sharks,4,Minnesota Wild,3,R,20152016
2016-01-23,Winnipeg Jets,1,New Jersey Devils,3,R,20152016
2016-01-23,Boston Bruins,3,Columbus Blue Jackets,2,R,20152016
2016-01-23,Toronto Maple Leafs,2,Montréal Canadiens,3,R,20152016
2016-01-23,Detroit Red Wings,3,Anaheim Ducks,4,R,20152016
2016-01-23,Florida Panthers,5,Tampa Bay Lightning,2,R,20152016
2016-01-23,Dallas Stars,1,Colorado Avalanche,3,R,20152016
2016-01-23,Arizona Coyotes,3,Los Angeles Kings,2,R,20152016
2016-01-23,Edmonton Oilers,1,Nashville Predators,4,R,20152016
2016-01-24,Ottawa Senators,3,New York Rangers,0,R,20152016
2016-01-24,Carolina Hurricanes,5,Calgary Flames,2,R,20152016
2016-01-24,Chicago Blackhawks,2,St. Louis Blues,0,R,20152016
2016-01-24,San Jose Sharks,2,Los Angeles Kings,3,R,20152016
2016-01-25,New York Islanders,2,Detroit Red Wings,4,R,20152016
2016-01-25,Philadelphia Flyers,2,Boston Bruins,3,R,20152016
2016-01-25,Columbus Blue Jackets,5,Montréal Canadiens,2,R,20152016
2016-01-25,New York Rangers,6,Buffalo Sabres,3,R,20152016
2016-01-25,Dallas Stars,2,Calgary Flames,1,R,20152016
2016-01-25,Minnesota Wild,1,Arizona Coyotes,2,R,20152016
2016-01-26,Boston Bruins,2,Anaheim Ducks,6,R,20152016
2016-01-26,Pittsburgh Penguins,2,New Jersey Devils,0,R,20152016
2016-01-26,Carolina Hurricanes,5,Chicago Blackhawks,0,R,20152016
2016-01-26,Montréal Canadiens,2,Columbus Blue Jackets,5,R,20152016
2016-01-26,Ottawa Senators,2,Buffalo Sabres,3,R,20152016
2016-01-26,Florida Panthers,5,Toronto Maple Leafs,1,R,20152016
2016-01-26,Winnipeg Jets,5,Arizona Coyotes,2,R,20152016
2016-01-26,Vancouver Canucks,1,Nashville Predators,2,R,20152016
2016-01-26,San Jose Sharks,6,Colorado Avalanche,1,R,20152016
2016-01-27,Tampa Bay Lightning,1,Toronto Maple Leafs,0,R,20152016
2016-01-27,Washington Capitals,3,Philadelphia Flyers,4,R,20152016
2016-01-27,Calgary Flames,1,Nashville Predators,2,R,20152016
2016-01-27,Los Angeles Kings,3,Colorado Avalanche,4,R,20152016
2016-01-31,Team Atlantic,4,Team Metropolitan,3,A,20152016
2016-01-31,Team Central,6,Team Pacific,9,A,20152016
2016-01-31,Team Pacific,1,Team Atlantic,0,A,20152016
2016-02-02,Boston Bruins,3,Toronto Maple Leafs,4,R,20152016
2016-02-02,New Jersey Devils,3,New York Rangers,2,R,20152016
2016-02-02,New York Islanders,5,Minnesota Wild,3,R,20152016
2016-02-02,Philadelphia Flyers,4,Montréal Canadiens,2,R,20152016
2016-02-02,Pittsburgh Penguins,6,Ottawa Senators,5,R,20152016
2016-02-02,Washington Capitals,2,Florida Panthers,5,R,20152016
2016-02-02,Nashville Predators,0,St. Louis Blues,1,R,20152016
2016-02-02,Winnipeg Jets,3,Dallas Stars,5,R,20152016
2016-02-02,Colorado Avalanche,1,Chicago Blackhawks,2,R,20152016
2016-02-02,Edmonton Oilers,5,Columbus Blue Jackets,1,R,20152016
2016-02-02,Arizona Coyotes,2,Los Angeles Kings,6,R,20152016
2016-02-02,Anaheim Ducks,3,San Jose Sharks,2,R,20152016
2016-02-03,Montréal Canadiens,2,Buffalo Sabres,4,R,20152016
2016-02-03,Tampa Bay Lightning,3,Detroit Red Wings,1,R,20152016
2016-02-03,Calgary Flames,4,Carolina Hurricanes,1,R,20152016
2016-02-04,Buffalo Sabres,2,Boston Bruins,3,R,20152016
2016-02-04,New York Rangers,4,Minnesota Wild,2,R,20152016
2016-02-04,Washington Capitals,3,New York Islanders,2,R,20152016
2016-02-04,Toronto Maple Leafs,3,New Jersey Devils,2,R,20152016
2016-02-04,Ottawa Senators,2,Edmonton Oilers,7,R,20152016
2016-02-04,Florida Panthers,6,Detroit Red Wings,3,R,20152016
2016-02-04,St. Louis Blues,1,San Jose Sharks,3,R,20152016
2016-02-04,Nashville Predators,3,Philadelphia Flyers,6,R,20152016
2016-02-04,Colorado Avalanche,3,Dallas Stars,4,R,20152016
2016-02-04,Arizona Coyotes,4,Chicago Blackhawks,5,R,20152016
2016-02-04,Vancouver Canucks,1,Columbus Blue Jackets,2,R,20152016
2016-02-04,Los Angeles Kings,2,Anaheim Ducks,4,R,20152016
2016-02-05,Tampa Bay Lightning,6,Pittsburgh Penguins,3,R,20152016
2016-02-05,Winnipeg Jets,3,Carolina Hurricanes,5,R,20152016
2016-02-05,Calgary Flames,1,Columbus Blue Jackets,2,R,20152016
2016-02-05,Anaheim Ducks,5,Arizona Coyotes,2,R,20152016
2016-02-06,New Jersey Devils,2,Washington Capitals,3,R,20152016
2016-02-06,Philadelphia Flyers,2,New York Rangers,3,R,20152016
2016-02-06,Montréal Canadiens,5,Edmonton Oilers,1,R,20152016
2016-02-06,Detroit Red Wings,5,New York Islanders,1,R,20152016
2016-02-06,Boston Bruins,2,Buffalo Sabres,1,R,20152016
2016-02-06,Ottawa Senators,6,Toronto Maple Leafs,1,R,20152016
2016-02-06,Florida Panthers,2,Pittsburgh Penguins,3,R,20152016
2016-02-06,St. Louis Blues,4,Minnesota Wild,1,R,20152016
2016-02-06,Nashville Predators,6,San Jose Sharks,2,R,20152016
2016-02-06,Dallas Stars,1,Chicago Blackhawks,5,R,20152016
2016-02-06,Vancouver Canucks,1,Calgary Flames,4,R,20152016
2016-02-06,Colorado Avalanche,2,Winnipeg Jets,4,R,20152016
2016-02-07,Washington Capitals,3,Philadelphia Flyers,2,R,20152016
2016-02-07,Montréal Canadiens,2,Carolina Hurricanes,1,R,20152016
2016-02-07,New York Islanders,8,Edmonton Oilers,1,R,20152016
2016-02-08,New York Rangers,2,New Jersey Devils,1,R,20152016
2016-02-08,Pittsburgh Penguins,6,Anaheim Ducks,2,R,20152016
2016-02-08,Ottawa Senators,5,Tampa Bay Lightning,1,R,20152016
2016-02-08,Detroit Red Wings,3,Florida Panthers,0,R,20152016
2016-02-09,Boston Bruins,2,Los Angeles Kings,9,R,20152016
2016-02-09,Buffalo Sabres,4,Florida Panthers,7,R,20152016
2016-02-09,Philadelphia Flyers,1,Anaheim Ducks,4,R,20152016
2016-02-09,Columbus Blue Jackets,2,New York Islanders,3,R,20152016
2016-02-09,Montréal Canadiens,4,Tampa Bay Lightning,2,R,20152016
2016-02-09,St. Louis Blues,1,Winnipeg Jets,2,R,20152016
2016-02-09,Nashville Predators,3,Washington Capitals,5,R,20152016
2016-02-09,Minnesota Wild,3,Dallas Stars,4,R,20152016
2016-02-09,New Jersey Devils,2,Edmonton Oilers,1,R,20152016
2016-02-09,Chicago Blackhawks,0,San Jose Sharks,2,R,20152016
2016-02-09,Colorado Avalanche,1,Vancouver Canucks,3,R,20152016
2016-02-09,Calgary Flames,4,Toronto Maple Leafs,3,R,20152016
2016-02-10,Detroit Red Wings,3,Ottawa Senators,1,R,20152016
2016-02-10,Pittsburgh Penguins,0,New York Rangers,3,R,20152016
2016-02-10,Arizona Coyotes,1,Vancouver Canucks,2,R,20152016
2016-02-11,New York Islanders,5,Los Angeles Kings,2,R,20152016
2016-02-11,Philadelphia Flyers,5,Buffalo Sabres,1,R,20152016
2016-02-11,Columbus Blue Jackets,4,Anaheim Ducks,3,R,20152016
2016-02-11,Ottawa Senators,3,Colorado Avalanche,4,R,20152016
2016-02-11,Minnesota Wild,3,Washington Capitals,4,R,20152016
2016-02-11,Winnipeg Jets,2,Boston Bruins,6,R,20152016
2016-02-11,Chicago Blackhawks,2,Dallas Stars,4,R,20152016
2016-02-11,Edmonton Oilers,5,Toronto Maple Leafs,2,R,20152016
2016-02-11,San Jose Sharks,5,Calgary Flames,6,R,20152016
2016-02-12,Buffalo Sabres,6,Montréal Canadiens,4,R,20152016
2016-02-12,New York Rangers,4,Los Angeles Kings,5,R,20152016
2016-02-12,Carolina Hurricanes,1,Pittsburgh Penguins,2,R,20152016
2016-02-12,Detroit Red Wings,2,Colorado Avalanche,3,R,20152016
2016-02-12,Tampa Bay Lightning,4,Nashville Predators,3,R,20152016
2016-02-12,Florida Panthers,3,St. Louis Blues,5,R,20152016
2016-02-12,Arizona Coyotes,4,Calgary Flames,1,R,20152016
2016-02-13,Philadelphia Flyers,1,New Jersey Devils,2,R,20152016
2016-02-13,Minnesota Wild,2,Boston Bruins,4,R,20152016
2016-02-13,Vancouver Canucks,2,Toronto Maple Leafs,5,R,20152016
2016-02-13,Florida Panthers,0,Nashville Predators,5,R,20152016
2016-02-13,Carolina Hurricanes,6,New York Islanders,3,R,20152016
2016-02-13,Columbus Blue Jackets,4,Ottawa Senators,2,R,20152016
2016-02-13,Dallas Stars,4,Washington Capitals,3,R,20152016
2016-02-13,Chicago Blackhawks,2,Anaheim Ducks,3,R,20152016
2016-02-13,Edmonton Oilers,1,Winnipeg Jets,2,R,20152016
2016-02-13,San Jose Sharks,4,Arizona Coyotes,1,R,20152016
2016-02-14,Buffalo Sabres,4,Colorado Avalanche,1,R,20152016
2016-02-14,New Jersey Devils,1,Los Angeles Kings,0,R,20152016
2016-02-14,Detroit Red Wings,6,Boston Bruins,5,R,20152016
2016-02-14,Tampa Bay Lightning,1,St. Louis Blues,2,R,20152016
2016-02-14,New York Rangers,3,Philadelphia Flyers,1,R,20152016
2016-02-15,New York Islanders,4,Detroit Red Wings,1,R,20152016
2016-02-15,Calgary Flames,4,Anaheim Ducks,6,R,20152016
2016-02-15,Florida Panthers,2,Pittsburgh Penguins,1,R,20152016
2016-02-15,Nashville Predators,2,Dallas Stars,3,R,20152016
2016-02-15,Chicago Blackhawks,7,Toronto Maple Leafs,2,R,20152016
2016-02-15,Arizona Coyotes,6,Montréal Canadiens,2,R,20152016
2016-02-15,Vancouver Canucks,2,Minnesota Wild,5,R,20152016
2016-02-16,New Jersey Devils,3,Philadelphia Flyers,6,R,20152016
2016-02-16,Washington Capitals,3,Los Angeles Kings,1,R,20152016
2016-02-16,Carolina Hurricanes,2,Winnipeg Jets,1,R,20152016
2016-02-16,Columbus Blue Jackets,1,Boston Bruins,2,R,20152016
2016-02-16,Ottawa Senators,2,Buffalo Sabres,1,R,20152016
2016-02-16,Tampa Bay Lightning,2,San Jose Sharks,4,R,20152016
2016-02-16,St. Louis Blues,2,Dallas Stars,1,R,20152016
2016-02-16,Edmonton Oilers,3,Anaheim Ducks,5,R,20152016
2016-02-17,Colorado Avalanche,3,Montréal Canadiens,2,R,20152016
2016-02-17,New York Rangers,3,Chicago Blackhawks,5,R,20152016
2016-02-17,Calgary Flames,3,Minnesota Wild,5,R,20152016
2016-02-18,New York Islanders,2,Washington Capitals,3,R,20152016
2016-02-18,Pittsburgh Penguins,6,Detroit Red Wings,3,R,20152016
2016-02-18,Toronto Maple Leafs,2,New York Rangers,4,R,20152016
2016-02-18,Ottawa Senators,4,Carolina Hurricanes,2,R,20152016
2016-02-18,Tampa Bay Lightning,6,Winnipeg Jets,5,R,20152016
2016-02-18,Florida Panthers,1,San Jose Sharks,2,R,20152016
2016-02-18,St. Louis Blues,2,Los Angeles Kings,1,R,20152016
2016-02-18,Nashville Predators,2,Boston Bruins,0,R,20152016
2016-02-18,Edmonton Oilers,2,Minnesota Wild,5,R,20152016
2016-02-18,Arizona Coyotes,6,Dallas Stars,3,R,20152016
2016-02-18,Vancouver Canucks,2,Anaheim Ducks,5,R,20152016
2016-02-19,New Jersey Devils,0,New York Islanders,1,R,20152016
2016-02-19,Carolina Hurricanes,5,San Jose Sharks,2,R,20152016
2016-02-19,Columbus Blue Jackets,0,Buffalo Sabres,4,R,20152016
2016-02-19,Montréal Canadiens,3,Philadelphia Flyers,2,R,20152016
2016-02-19,Calgary Flames,5,Vancouver Canucks,2,R,20152016
2016-02-20,Pittsburgh Penguins,2,Tampa Bay Lightning,4,R,20152016
2016-02-20,Toronto Maple Leafs,4,Philadelphia Flyers,5,R,20152016
2016-02-20,Ottawa Senators,3,Detroit Red Wings,2,R,20152016
2016-02-20,Florida Panthers,3,Winnipeg Jets,1,R,20152016
2016-02-20,Washington Capitals,4,New Jersey Devils,3,R,20152016
2016-02-20,Nashville Predators,1,Los Angeles Kings,2,R,20152016
2016-02-20,Dallas Stars,3,Boston Bruins,7,R,20152016
2016-02-20,Arizona Coyotes,4,St. Louis Blues,6,R,20152016
2016-02-20,Edmonton Oilers,2,Colorado Avalanche,3,R,20152016
2016-02-21,Buffalo Sabres,3,Pittsburgh Penguins,4,R,20152016
2016-02-21,Minnesota Wild,6,Chicago Blackhawks,1,R,20152016
2016-02-21,Anaheim Ducks,5,Calgary Flames,2,R,20152016
2016-02-21,New York Rangers,1,Detroit Red Wings,0,R,20152016
2016-02-21,Carolina Hurricanes,2,Tampa Bay Lightning,4,R,20152016
2016-02-21,Vancouver Canucks,5,Colorado Avalanche,1,R,20152016
2016-02-22,Boston Bruins,4,Columbus Blue Jackets,6,R,20152016
2016-02-22,Washington Capitals,3,Arizona Coyotes,2,R,20152016
2016-02-22,Montréal Canadiens,1,Nashville Predators,2,R,20152016
2016-02-22,St. Louis Blues,3,San Jose Sharks,6,R,20152016
2016-02-23,New Jersey Devils,5,New York Rangers,2,R,20152016
2016-02-23,Carolina Hurricanes,3,Philadelphia Flyers,1,R,20152016
2016-02-23,Toronto Maple Leafs,2,Nashville Predators,3,R,20152016
2016-02-23,Detroit Red Wings,2,Columbus Blue Jackets,1,R,20152016
2016-02-23,Tampa Bay Lightning,2,Arizona Coyotes,1,R,20152016
2016-02-23,Minnesota Wild,1,New York Islanders,4,R,20152016
2016-02-23,Winnipeg Jets,3,Dallas Stars,5,R,20152016
2016-02-23,Edmonton Oilers,1,Ottawa Senators,4,R,20152016
2016-02-23,Los Angeles Kings,2,Calgary Flames,1,R,20152016
2016-02-24,Washington Capitals,3,Montréal Canadiens,4,R,20152016
2016-02-24,Boston Bruins,5,Pittsburgh Penguins,1,R,20152016
2016-02-24,Colorado Avalanche,4,San Jose Sharks,3,R,20152016
2016-02-24,Anaheim Ducks,1,Buffalo Sabres,0,R,20152016
2016-02-25,Philadelphia Flyers,3,Minnesota Wild,2,R,20152016
2016-02-25,Columbus Blue Jackets,6,New Jersey Devils,1,R,20152016
2016-02-25,Toronto Maple Leafs,3,Carolina Hurricanes,1,R,20152016
2016-02-25,Florida Panthers,3,Arizona Coyotes,2,R,20152016
2016-02-25,St. Louis Blues,1,New York Rangers,2,R,20152016
2016-02-25,Chicago Blackhawks,1,Nashville Predators,3,R,20152016
2016-02-25,Dallas Stars,3,Winnipeg Jets,6,R,20152016
2016-02-25,Calgary Flames,1,New York Islanders,2,R,20152016
2016-02-25,Vancouver Canucks,5,Ottawa Senators,3,R,20152016
2016-02-25,Los Angeles Kings,2,Edmonton Oilers,1,R,20152016
2016-02-26,New Jersey Devils,0,Tampa Bay Lightning,4,R,20152016
2016-02-26,Washington Capitals,3,Minnesota Wild,2,R,20152016
2016-02-26,Carolina Hurricanes,1,Boston Bruins,4,R,20152016
2016-02-26,Anaheim Ducks,2,Edmonton Oilers,1,R,20152016
2016-02-26,San Jose Sharks,1,Buffalo Sabres,3,R,20152016
2016-02-27,Philadelphia Flyers,4,Arizona Coyotes,2,R,20152016
2016-02-27,Nashville Predators,5,St. Louis Blues,0,R,20152016
2016-02-27,Pittsburgh Penguins,4,Winnipeg Jets,1,R,20152016
2016-02-27,Columbus Blue Jackets,4,Florida Panthers,3,R,20152016
2016-02-27,Dallas Stars,2,New York Rangers,3,R,20152016
2016-02-27,Montréal Canadiens,4,Toronto Maple Leafs,1,R,20152016
2016-02-27,Colorado Avalanche,3,Detroit Red Wings,5,R,20152016
2016-02-27,Calgary Flames,4,Ottawa Senators,6,R,20152016
2016-02-27,Los Angeles Kings,2,Buffalo Sabres,0,R,20152016
2016-02-28,Chicago Blackhawks,3,Washington Capitals,2,R,20152016
2016-02-28,Minnesota Wild,3,Florida Panthers,1,R,20152016
2016-02-28,Carolina Hurricanes,2,St. Louis Blues,5,R,20152016
2016-02-28,Boston Bruins,1,Tampa Bay Lightning,4,R,20152016
2016-02-28,Vancouver Canucks,1,San Jose Sharks,4,R,20152016
2016-02-28,Anaheim Ducks,4,Los Angeles Kings,2,R,20152016
2016-02-28,Edmonton Oilers,3,New York Islanders,1,R,20152016
2016-02-29,New York Rangers,2,Columbus Blue Jackets,1,R,20152016
2016-02-29,Philadelphia Flyers,5,Calgary Flames,3,R,20152016
2016-02-29,Pittsburgh Penguins,6,Arizona Coyotes,0,R,20152016
2016-02-29,Toronto Maple Leafs,1,Tampa Bay Lightning,2,R,20152016
2016-02-29,Dallas Stars,2,Detroit Red Wings,3,R,20152016
2016-02-29,San Jose Sharks,6,Montréal Canadiens,2,R,20152016
2016-03-01,Boston Bruins,2,Calgary Flames,1,R,20152016
2016-03-01,New Jersey Devils,1,Carolina Hurricanes,3,R,20152016
2016-03-01,Washington Capitals,3,Pittsburgh Penguins,2,R,20152016
2016-03-01,Buffalo Sabres,1,Edmonton Oilers,2,R,20152016
2016-03-01,Ottawa Senators,3,St. Louis Blues,4,R,20152016
2016-03-01,Nashville Predators,5,Dallas Stars,3,R,20152016
2016-03-01,Minnesota Wild,6,Colorado Avalanche,3,R,20152016
